confidenceRank	structurePerIdRank	formulaRank	#adducts	#predictedFPs	ConfidenceScore	CSI:FingerIDScore	ZodiacScore	SiriusScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	id	featureId
25	1	2	1	6	0.5594422040017183	-203.36296497036204	0.16633165829145732	3.739571357975854	C14H12N6O3	[M - H]-	JOAQINSXLLMRCV	InChI=1S/C14H12N6O3/c15-14-19-11-10(12(21)20-14)18-9(6-17-11)5-16-8-3-1-7(2-4-8)13(22)23/h1-4,6,16H,5H2,(H,22,23)(H3,15,17,19,20,21)	Peroic Acid	C1=CC(=CC=C1C(=O)O)NCC2=CN=C3C(=N2)C(=O)NC(=N3)N	-0.300000012	135510645;135398749;135497492	ZINC bio:(ZINC18182503);MeSH:(135398749);Plantcyc:(PTERIDINE-RING CPD0-2512 PTEROATE);PubMed;NORMAN:(NS00023848);COCONUT:(CNP0244703 CNP0365955);PubChem:(135510645 135398749 135497492);CHEBI:(27623 37066 37055 40856 37078 26376);PubChem class - bio and metabolites;EcoCyc Mine;KEGG:(C07582);PubChem class - safety and toxic;Biocyc:(PTEROATE)	17266256230	311.0841	718.9932	132_all_features_Matched_for_GNPS_msLevel2retentionTime718.9932scanNum135	FT0316
26	1	1	1	2	0.5569453632806703	-641.7357876138436	0.4477386934673367	22.79518322178301	C27H34N4O10	[M - H]-	KUUKBTYSAHIXTN	InChI=1S/C27H34N4O10/c1-34-19-11-16(12-20(35-2)23(19)37-4)27(33)41-17(14-30-7-9-40-10-8-30)15-31-26(32)18-13-21(36-3)24(38-5)25(39-6)22(18)28-29-31/h11-13,17H,7-10,14-15H2,1-6H3	Razinodil	COC1=CC(=CC(=C1OC)OC)C(=O)OC(CN2CCOCC2)CN3C(=O)C4=CC(=C(C(=C4N=N3)OC)OC)OC	2.70000005	65771;76956176;76956177	MeSH:(65771);PubChem:(65771 76956176 76956177);PubMed	70	573.2192	559.27404	995_all_features_Matched_for_GNPS_msLevel2retentionTime559.27404scanNum103	FT0861
27	1	1	1	1	0.555173684800338	-9.61253999258925	0.9999999999999999	47.441369646777616	C9H11NO4	[M - H]-	WTDRDQBEARUVNC	InChI=1S/C9H11NO4/c10-6(9(13)14)3-5-1-2-7(11)8(12)4-5/h1-2,4,6,11-12H,3,10H2,(H,13,14)	Dopaflex	C1=CC(=C(C=C1CC(C(=O)O)N)O)O	-0.155139655	836;6047;92222;450581;450884;6914094;6971033;6989908;9837066;12297001;12297005;10198062;11310141;11401373;20679676;21677749;25240803;25241097;24994585;49849663;51038300;51038301;51038302;51038303;51038518;54448348;57422611;58663891;76955701;87632701;87632959;87633571;87633737;87633739;87422927;87422982;87423076;87423093;92043335;91512368;102317612;102602062;119076949;119078130;118292923;129223627;131845238;131953155;131953156;131953157	HMDB:(181 609);SuperNatural:(SN00156108 SN00001741);ZINC bio:(ZINC00895199 ZINC01506908);additional;HSDB:(59-92-7);MeSH:(836 6047 6971033);Plantcyc:(L-DIHYDROXY-PHENYLALANINE);PubMed;NORMAN:(NS00006424);COCONUT:(CNP0290328);KNApSAcK:(1357);Natural Products:(UNPD105928 UNPD186518);PubChem:(836 6047 92222 450581 450884 6914094 6971033 6989908 9837066 12297001 12297005 10198062 11310141 11401373 20679676 21677749 25240803 25241097 24994585 49849663 51038300 51038301 51038302 51038303 51038518 54448348 57422611 58663891 76955701 87632701 87632959 87633571 87633737 87633739 87422927 87422982 87423076 87423093 92043335 91512368 102317612 102602062 119076949 119078130 118292923 129223627 131845238 131953155 131953156 131953157);YMDB Mine;CHEBI:(49169 67012 49168 15765 57504);PubChem class - bio and metabolites;EcoCyc Mine;KEGG:(C00355);PubChem class - safety and toxic;Training Set;PubChem class - drug;Biocyc:(L-DIHYDROXY-PHENYLALANINE)	51661171582	196.0603	27.6	243_all_features_Matched_for_GNPS_msLevel2retentionTime27.6scanNum248pr	FT0099
28	1	1	1	1	0.5524636812992044	-48.157088823942296	0.9999999999999999	35.230957111116105	C19H20O11	[M - H]-	KPFBMNKCSZQESS	InChI=1S/C19H20O11/c20-9-1-3-10(4-2-9)29-19-17(26)16(25)15(24)13(30-19)7-28-18(27)8-5-11(21)14(23)12(22)6-8/h1-6,13,15-17,19-26H,7H2	6-O-Galloylarbutin	C1=CC(=CC=C1O)OC2C(C(C(C(O2)COC(=O)C3=CC(=C(C(=C3)O)O)O)O)O)O	0.0	3083924;78302504	COCONUT:(CNP0126072);Natural Products:(UNPD155730 UNPD31715 UNPD189468 UNPD201984);PubChem:(3083924 78302504);SuperNatural:(SN00383282 SN00367940 SN00309686);MeSH:(3083924);PubMed	3178566	423.091	209.52702	927_all_features_Matched_for_GNPS_msLevel2retentionTime209.52702scanNum963	FT0592
29	1	1	1	1	0.551529666528044	-6.242425069578237	0.9999999999999999	41.91186902816351	C23H22O13	[M - H]-	IGLUNMMNDNWZOA	InChI=1S/C23H22O13/c1-8(24)33-7-15-17(29)19(31)20(32)23(35-15)36-22-18(30)16-13(28)5-10(25)6-14(16)34-21(22)9-2-3-11(26)12(27)4-9/h2-6,15,17,19-20,23,25-29,31-32H,7H2,1H3	6''-O-Acetylhyperoside	CC(=O)OCC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O	0.400000006	10006384;15596585;25230434;24211981;40484452;40484453;44259117;44259187;51521838;51521839;92468678;92468679;93939966;93939967;133554338	HMDB:(29271 37366);SuperNatural:(SN00011117 SN00020222 SN00020221 SN00011116 SN00036284 SN00161364);ZINC bio:(ZINC04349592 ZINC04349599 ZINC04349604 ZINC13424738 ZINC13424739 ZINC14684644 ZINC14684645);additional;PubMed;COCONUT:(CNP0097294 CNP0106199);KNApSAcK:(5946);Natural Products:(UNPD156085 UNPD84148);PubChem:(10006384 15596585 25230434 24211981 40484452 40484453 44259117 44259187 51521838 51521839 92468678 92468679 93939966 93939967 133554338);PubChem class - bio and metabolites;Training Set;KEGG Mine	8610439258	505.0959	394.21698	942_all_features_Matched_for_GNPS_msLevel2retentionTime394.21698scanNum978	FT0772
30	1	1	1	1	0.5473196963911363	-7.065643832921824	0.9999999999999999	34.60920870119287	C23H22O13	[M - H]-	IGLUNMMNDNWZOA	InChI=1S/C23H22O13/c1-8(24)33-7-15-17(29)19(31)20(32)23(35-15)36-22-18(30)16-13(28)5-10(25)6-14(16)34-21(22)9-2-3-11(26)12(27)4-9/h2-6,15,17,19-20,23,25-29,31-32H,7H2,1H3	6''-O-Acetylhyperoside	CC(=O)OCC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O	0.400000006	10006384;15596585;25230434;24211981;40484452;40484453;44259117;44259187;51521838;51521839;92468678;92468679;93939966;93939967;133554338	HMDB:(29271 37366);SuperNatural:(SN00011117 SN00020222 SN00020221 SN00011116 SN00036284 SN00161364);ZINC bio:(ZINC04349592 ZINC04349599 ZINC04349604 ZINC13424738 ZINC13424739 ZINC14684644 ZINC14684645);additional;PubMed;COCONUT:(CNP0097294 CNP0106199);KNApSAcK:(5946);Natural Products:(UNPD156085 UNPD84148);PubChem:(10006384 15596585 25230434 24211981 40484452 40484453 44259117 44259187 51521838 51521839 92468678 92468679 93939966 93939967 133554338);PubChem class - bio and metabolites;Training Set;KEGG Mine	8610439258	505.0979	393.95802	1443_all_features_Matched_for_GNPS_msLevel2retentionTime393.95802scanNum148	FT0772
31	1	1	1	1	0.5457742129202094	-12.419378434778087	0.9999999999999999	36.514530039663306	C9H11NO4	[M - H]-	WTDRDQBEARUVNC	InChI=1S/C9H11NO4/c10-6(9(13)14)3-5-1-2-7(11)8(12)4-5/h1-2,4,6,11-12H,3,10H2,(H,13,14)	Dopaflex	C1=CC(=C(C=C1CC(C(=O)O)N)O)O	-0.155139655	836;6047;92222;450581;450884;6914094;6971033;6989908;9837066;12297001;12297005;10198062;11310141;11401373;20679676;21677749;25240803;25241097;24994585;49849663;51038300;51038301;51038302;51038303;51038518;54448348;57422611;58663891;76955701;87632701;87632959;87633571;87633737;87633739;87422927;87422982;87423076;87423093;92043335;91512368;102317612;102602062;119076949;119078130;118292923;129223627;131845238;131953155;131953156;131953157	HMDB:(181 609);SuperNatural:(SN00156108 SN00001741);ZINC bio:(ZINC00895199 ZINC01506908);additional;HSDB:(59-92-7);MeSH:(836 6047 6971033);Plantcyc:(L-DIHYDROXY-PHENYLALANINE);PubMed;NORMAN:(NS00006424);COCONUT:(CNP0290328);KNApSAcK:(1357);Natural Products:(UNPD105928 UNPD186518);PubChem:(836 6047 92222 450581 450884 6914094 6971033 6989908 9837066 12297001 12297005 10198062 11310141 11401373 20679676 21677749 25240803 25241097 24994585 49849663 51038300 51038301 51038302 51038303 51038518 54448348 57422611 58663891 76955701 87632701 87632959 87633571 87633737 87633739 87422927 87422982 87423076 87423093 92043335 91512368 102317612 102602062 119076949 119078130 118292923 129223627 131845238 131953155 131953156 131953157);YMDB Mine;CHEBI:(49169 67012 49168 15765 57504);PubChem class - bio and metabolites;EcoCyc Mine;KEGG:(C00355);PubChem class - safety and toxic;Training Set;PubChem class - drug;Biocyc:(L-DIHYDROXY-PHENYLALANINE)	51661171582	196.0603	30.349998	649_all_features_Matched_for_GNPS_msLevel2retentionTime30.35scanNum672p	FT0099
32	1	1	1	1	0.5456889099876895	-8.425740374631305	0.9999999999999999	39.49370846304845	C23H22O13	[M - H]-	IGLUNMMNDNWZOA	InChI=1S/C23H22O13/c1-8(24)33-7-15-17(29)19(31)20(32)23(35-15)36-22-18(30)16-13(28)5-10(25)6-14(16)34-21(22)9-2-3-11(26)12(27)4-9/h2-6,15,17,19-20,23,25-29,31-32H,7H2,1H3	6''-O-Acetylhyperoside	CC(=O)OCC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O	0.400000006	10006384;15596585;25230434;24211981;40484452;40484453;44259117;44259187;51521838;51521839;92468678;92468679;93939966;93939967;133554338	HMDB:(29271 37366);SuperNatural:(SN00011117 SN00020222 SN00020221 SN00011116 SN00036284 SN00161364);ZINC bio:(ZINC04349592 ZINC04349599 ZINC04349604 ZINC13424738 ZINC13424739 ZINC14684644 ZINC14684645);additional;PubMed;COCONUT:(CNP0097294 CNP0106199);KNApSAcK:(5946);Natural Products:(UNPD156085 UNPD84148);PubChem:(10006384 15596585 25230434 24211981 40484452 40484453 44259117 44259187 51521838 51521839 92468678 92468679 93939966 93939967 133554338);PubChem class - bio and metabolites;Training Set;KEGG Mine	8610439258	505.098	397.47198	705_all_features_Matched_for_GNPS_msLevel2retentionTime397.47198scanNum733	FT0772
33	1	1	1	1	0.5456687658029756	-229.7754812200335	0.0	25.28941241309624	C29H32O12	[M - H]-	CCBXLSSQLOKUNL	InChI=1S/C29H32O12/c1-12(10-38-29-27(34)26(33)25(32)21(9-30)41-29)17-7-15-16(39-17)5-4-13-24(31)23-14-6-19(35-2)20(36-3)8-18(14)37-11-22(23)40-28(13)15/h4-6,8,17,21-23,25-27,29-30,32-34H,1,7,9-11H2,2-3H3	Amorphigenin O-glucoside	COC1=C(C=C2C(=C1)C3C(CO2)OC4=C(C3=O)C=CC5=C4CC(O5)C(=C)COC6C(C(C(C(O6)CO)O)O)O)OC	1.13116872	3144808;92322454;92322455;92322456;92322457;101420705;124708131;124900282;124900287;124900293	COCONUT:(CNP0125350);KNApSAcK:(10176);Natural Products:(UNPD41836 UNPD79124);PubChem:(3144808 92322454 92322455 92322456 92322457 101420705 124708131 124900282 124900287 124900293);SuperNatural:(SN00388170 SN00248162)	3178514	571.1812	542.44698	875_all_features_Matched_for_GNPS_msLevel2retentionTime542.44698scanNum910	FT0847
34	1	1	1	1	0.5210523521264543	-9.456083164069156	0.9999999999999999	30.89631209920164	C23H22O13	[M - H]-	IGLUNMMNDNWZOA	InChI=1S/C23H22O13/c1-8(24)33-7-15-17(29)19(31)20(32)23(35-15)36-22-18(30)16-13(28)5-10(25)6-14(16)34-21(22)9-2-3-11(26)12(27)4-9/h2-6,15,17,19-20,23,25-29,31-32H,7H2,1H3	6''-O-Acetylhyperoside	CC(=O)OCC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O	0.400000006	10006384;15596585;25230434;24211981;40484452;40484453;44259117;44259187;51521838;51521839;92468678;92468679;93939966;93939967;133554338	HMDB:(29271 37366);SuperNatural:(SN00011117 SN00020222 SN00020221 SN00011116 SN00036284 SN00161364);ZINC bio:(ZINC04349592 ZINC04349599 ZINC04349604 ZINC13424738 ZINC13424739 ZINC14684644 ZINC14684645);additional;PubMed;COCONUT:(CNP0097294 CNP0106199);KNApSAcK:(5946);Natural Products:(UNPD156085 UNPD84148);PubChem:(10006384 15596585 25230434 24211981 40484452 40484453 44259117 44259187 51521838 51521839 92468678 92468679 93939966 93939967 133554338);PubChem class - bio and metabolites;Training Set;KEGG Mine	8610439258	505.0987	399.55596	1062_all_features_Matched_for_GNPS_msLevel2retentionTime399.55596scanNum110	FT0772
35	1	2	1	4	0.5198172069404834	-447.3439440909347	0.18291457286432167	61.186635830887944	C21H21O9P	[M - H]-	ZIIHEHDJFNBQSX	InChI=1S/C21H21O9P/c1-28-20-11-14(5-9-18(20)23)3-7-16(22)13-17(30-31(25,26)27)8-4-15-6-10-19(24)21(12-15)29-2/h3-13,23-24H,1-2H3,(H2,25,26,27)	null	COC1=C(C=CC(=C1)C=CC(=CC(=O)C=CC2=CC(=C(C=C2)O)OC)OP(=O)(O)O)O	2.75179505	""	EcoCyc Mine;KEGG Mine	25769803776	447.0928	336.51402	1102_all_features_Matched_for_GNPS_msLevel2retentionTime336.51402scanNum114	FT0661
36	1	1	1	1	0.5124626537765693	-7.263655303272968	0.9999999999999999	4.964021205383117	C38H61NO9	[M - H]-	ZZVZUHRMTUSANL	InChI=1S/C38H61NO9/c1-20(41)39-28-30(44)29(43)23(19-40)47-31(28)48-27-12-13-35(6)24(34(27,4)5)11-14-36(7)25(35)10-9-21-22-17-33(2,3)15-16-38(22,32(45)46)26(42)18-37(21,36)8/h9,22-31,40,42-44H,10-19H2,1-8H3,(H,39,41)(H,45,46)	null	CC(=O)NC1C(C(C(OC1OC2CCC3(C(C2(C)C)CCC4(C3CC=C5C4(CC(C6(C5CC(CC6)(C)C)C(=O)O)O)C)C)C)CO)O)O	5.30000019	13919571;13919572;44584413;45360134;75411913;133556507	COCONUT:(CNP0057033 CNP0188613);Natural Products:(UNPD81373 UNPD116943);PubChem:(13919571 13919572 44584413 45360134 75411913 133556507);SuperNatural:(SN00040621 SN00039523 SN00040555 SN00372490 SN00040554 SN00040620 SN00383082 SN00040622 SN00040556 SN00040557);ZINC bio:(ZINC49898433 ZINC67911731 ZINC67911733 ZINC67911735 ZINC67911737 ZINC67911899 ZINC67911902 ZINC67911904);additional;Training Set;PubMed;KEGG Mine	8593662018	674.4264	642.54	461_all_features_Matched_for_GNPS_msLevel2retentionTime642.54scanNum474	FT0999
37	1	1	1	1	0.5106706061306464	-197.55069419827387	0.9999999999999999	26.209539152143332	C29H32O13	[M - H]-	MLGRWAZPBZFAGL	InChI=1S/C29H32O13/c1-12(10-39-28-25(33)24(32)23(31)21(9-30)41-28)17-6-14-16(40-17)5-4-13-26(14)42-22-11-38-18-8-20(37-3)19(36-2)7-15(18)29(22,35)27(13)34/h4-5,7-8,17,21-25,28,30-33,35H,1,6,9-11H2,2-3H3	Dalbin	COC1=C(C=C2C(=C1)C3(C(CO2)OC4=C(C3=O)C=CC5=C4CC(O5)C(=C)COC6C(C(C(C(O6)CO)O)O)O)O)OC	0.5	21676234;44257405	COCONUT:(CNP0386462);KNApSAcK:(10181);Natural Products:(UNPD166313 UNPD65706);PubChem:(21676234 44257405);SuperNatural:(SN00383535 SN00389531);PubMed	3178578	587.1747	494.859	358_all_features_Matched_for_GNPS_msLevel2retentionTime494.859scanNum369	FT0903
38	1	1	1	1	0.4988631665124897	-106.74724797766058	0.9999999999999999	46.91532059067138	C29H32O12	[M - H]-	CCBXLSSQLOKUNL	InChI=1S/C29H32O12/c1-12(10-38-29-27(34)26(33)25(32)21(9-30)41-29)17-7-15-16(39-17)5-4-13-24(31)23-14-6-19(35-2)20(36-3)8-18(14)37-11-22(23)40-28(13)15/h4-6,8,17,21-23,25-27,29-30,32-34H,1,7,9-11H2,2-3H3	Amorphigenin O-glucoside	COC1=C(C=C2C(=C1)C3C(CO2)OC4=C(C3=O)C=CC5=C4CC(O5)C(=C)COC6C(C(C(C(O6)CO)O)O)O)OC	1.13116872	3144808;92322454;92322455;92322456;92322457;101420705;124708131;124900282;124900287;124900293	COCONUT:(CNP0125350);KNApSAcK:(10176);Natural Products:(UNPD41836 UNPD79124);PubChem:(3144808 92322454 92322455 92322456 92322457 101420705 124708131 124900282 124900287 124900293);SuperNatural:(SN00388170 SN00248162)	3178514	571.1825	542.79096	388_all_features_Matched_for_GNPS_msLevel2retentionTime542.79096scanNum401	FT0847
39	1	1	1	1	0.49576691020329716	-54.20800909504357	0.9999999999999999	15.932683720307958	C19H20O11	[M - H]-	KPFBMNKCSZQESS	InChI=1S/C19H20O11/c20-9-1-3-10(4-2-9)29-19-17(26)16(25)15(24)13(30-19)7-28-18(27)8-5-11(21)14(23)12(22)6-8/h1-6,13,15-17,19-26H,7H2	6-O-Galloylarbutin	C1=CC(=CC=C1O)OC2C(C(C(C(O2)COC(=O)C3=CC(=C(C(=C3)O)O)O)O)O)O	0.0	3083924;78302504	COCONUT:(CNP0126072);Natural Products:(UNPD155730 UNPD31715 UNPD189468 UNPD201984);PubChem:(3083924 78302504);SuperNatural:(SN00383282 SN00367940 SN00309686);MeSH:(3083924);PubMed	3178566	423.0909	215.61	1154_all_features_Matched_for_GNPS_msLevel2retentionTime215.61scanNum1193	FT0592
40	1	1	1	1	0.49158156826329075	-93.74080599413888	0.9999999999999999	37.01606729697976	C29H32O12	[M - H]-	CCBXLSSQLOKUNL	InChI=1S/C29H32O12/c1-12(10-38-29-27(34)26(33)25(32)21(9-30)41-29)17-7-15-16(39-17)5-4-13-24(31)23-14-6-19(35-2)20(36-3)8-18(14)37-11-22(23)40-28(13)15/h4-6,8,17,21-23,25-27,29-30,32-34H,1,7,9-11H2,2-3H3	Amorphigenin O-glucoside	COC1=C(C=C2C(=C1)C3C(CO2)OC4=C(C3=O)C=CC5=C4CC(O5)C(=C)COC6C(C(C(C(O6)CO)O)O)O)OC	1.13116872	3144808;92322454;92322455;92322456;92322457;101420705;124708131;124900282;124900287;124900293	COCONUT:(CNP0125350);KNApSAcK:(10176);Natural Products:(UNPD41836 UNPD79124);PubChem:(3144808 92322454 92322455 92322456 92322457 101420705 124708131 124900282 124900287 124900293);SuperNatural:(SN00388170 SN00248162)	3178514	571.179	540.195	305_all_features_Matched_for_GNPS_msLevel2retentionTime540.195scanNum314	FT0847
41	1	1	1	1	0.4881656301004221	-6.9870342229957325	0.9944723618090452	20.29432613930802	C38H61NO9	[M - H]-	ZZVZUHRMTUSANL	InChI=1S/C38H61NO9/c1-20(41)39-28-30(44)29(43)23(19-40)47-31(28)48-27-12-13-35(6)24(34(27,4)5)11-14-36(7)25(35)10-9-21-22-17-33(2,3)15-16-38(22,32(45)46)26(42)18-37(21,36)8/h9,22-31,40,42-44H,10-19H2,1-8H3,(H,39,41)(H,45,46)	null	CC(=O)NC1C(C(C(OC1OC2CCC3(C(C2(C)C)CCC4(C3CC=C5C4(CC(C6(C5CC(CC6)(C)C)C(=O)O)O)C)C)C)CO)O)O	5.30000019	13919571;13919572;44584413;45360134;75411913;133556507	COCONUT:(CNP0057033 CNP0188613);Natural Products:(UNPD81373 UNPD116943);PubChem:(13919571 13919572 44584413 45360134 75411913 133556507);SuperNatural:(SN00040621 SN00039523 SN00040555 SN00372490 SN00040554 SN00040620 SN00383082 SN00040622 SN00040556 SN00040557);ZINC bio:(ZINC49898433 ZINC67911731 ZINC67911733 ZINC67911735 ZINC67911737 ZINC67911899 ZINC67911902 ZINC67911904);additional;Training Set;PubMed;KEGG Mine	8593662018	674.4253	642.3282	1187_all_features_Matched_for_GNPS_msLevel2retentionTime642.3282scanNum1226	FT0999
42	1	1	1	1	0.4863816050219114	-6.92733487788606	0.9934673366834171	18.024822744435905	C38H61NO9	[M - H]-	ZZVZUHRMTUSANL	InChI=1S/C38H61NO9/c1-20(41)39-28-30(44)29(43)23(19-40)47-31(28)48-27-12-13-35(6)24(34(27,4)5)11-14-36(7)25(35)10-9-21-22-17-33(2,3)15-16-38(22,32(45)46)26(42)18-37(21,36)8/h9,22-31,40,42-44H,10-19H2,1-8H3,(H,39,41)(H,45,46)	null	CC(=O)NC1C(C(C(OC1OC2CCC3(C(C2(C)C)CCC4(C3CC=C5C4(CC(C6(C5CC(CC6)(C)C)C(=O)O)O)C)C)C)CO)O)O	5.30000019	13919571;13919572;44584413;45360134;75411913;133556507	COCONUT:(CNP0057033 CNP0188613);Natural Products:(UNPD81373 UNPD116943);PubChem:(13919571 13919572 44584413 45360134 75411913 133556507);SuperNatural:(SN00040621 SN00039523 SN00040555 SN00372490 SN00040554 SN00040620 SN00383082 SN00040622 SN00040556 SN00040557);ZINC bio:(ZINC49898433 ZINC67911731 ZINC67911733 ZINC67911735 ZINC67911737 ZINC67911899 ZINC67911902 ZINC67911904);additional;Training Set;PubMed;KEGG Mine	8593662018	674.4244	639.7518	1280_all_features_Matched_for_GNPS_msLevel2retentionTime639.7518scanNum1321	FT0999
43	1	6	1	6	0.4848663305992877	-239.34213291169382	0.010050251256281409	5.073293515161065	C14H16N6O3S	[M - H]-	WIGAFJTWNDUXQZ	InChI=1S/C14H16N6O3S/c1-6-7(2)24-13(15-6)18-9(21)5-4-8-16-10-11(17-8)20(3)14(23)19-12(10)22/h4-5H2,1-3H3,(H,16,17)(H,15,18,21)(H,19,22,23)	null	CC1=C(SC(=N1)NC(=O)CCC2=NC3=C(N2)C(=O)NC(=O)N3C)C	0.699999988	47780906	PubChem:(47780906);COCONUT:(CNP0327977)	2097154	347.0907	631.3479	16_all_features_Matched_for_GNPS_msLevel2retentionTime626.3958scanNum18	FT0419
44	1	1	1	1	0.48291946207608893	-8.91888050966103	0.9994974874371858	9.089180173105808	C38H61NO9	[M - H]-	ZZVZUHRMTUSANL	InChI=1S/C38H61NO9/c1-20(41)39-28-30(44)29(43)23(19-40)47-31(28)48-27-12-13-35(6)24(34(27,4)5)11-14-36(7)25(35)10-9-21-22-17-33(2,3)15-16-38(22,32(45)46)26(42)18-37(21,36)8/h9,22-31,40,42-44H,10-19H2,1-8H3,(H,39,41)(H,45,46)	null	CC(=O)NC1C(C(C(OC1OC2CCC3(C(C2(C)C)CCC4(C3CC=C5C4(CC(C6(C5CC(CC6)(C)C)C(=O)O)O)C)C)C)CO)O)O	5.30000019	13919571;13919572;44584413;45360134;75411913;133556507	COCONUT:(CNP0057033 CNP0188613);Natural Products:(UNPD81373 UNPD116943);PubChem:(13919571 13919572 44584413 45360134 75411913 133556507);SuperNatural:(SN00040621 SN00039523 SN00040555 SN00372490 SN00040554 SN00040620 SN00383082 SN00040622 SN00040556 SN00040557);ZINC bio:(ZINC49898433 ZINC67911731 ZINC67911733 ZINC67911735 ZINC67911737 ZINC67911899 ZINC67911902 ZINC67911904);additional;Training Set;PubMed;KEGG Mine	8593662018	674.4255	643.9392	1326_all_features_Matched_for_GNPS_msLevel2retentionTime643.9392scanNum1367	FT0999
45	1	2	1	3	0.48026627339112	-443.70350174620023	0.14271356783919598	52.1608194272877	C21H21O9P	[M - H]-	ZIIHEHDJFNBQSX	InChI=1S/C21H21O9P/c1-28-20-11-14(5-9-18(20)23)3-7-16(22)13-17(30-31(25,26)27)8-4-15-6-10-19(24)21(12-15)29-2/h3-13,23-24H,1-2H3,(H2,25,26,27)	null	COC1=C(C=CC(=C1)C=CC(=CC(=O)C=CC2=CC(=C(C=C2)O)OC)OP(=O)(O)O)O	2.75179505	""	EcoCyc Mine;KEGG Mine	25769803776	447.0911	414.65904	487_all_features_Matched_for_GNPS_msLevel2retentionTime414.65904scanNum500	FT0659
46	1	1	1	1	0.47932780711695333	-4.024097495377332	0.0	56.00091032324225	C21H22O11	[M - H]-	ZROGCCBNZBKLEL	InChI=1S/C21H22O11/c1-7-15(26)17(28)18(29)21(30-7)32-20-16(27)14-12(25)5-9(22)6-13(14)31-19(20)8-2-3-10(23)11(24)4-8/h2-7,15,17-26,28-29H,1H3	Astilbin	CC1C(C(C(C(O1)OC2C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O	0.400000006	119258;316844;442437;9981176;10114809;11968890;16077448;16077449;18448985;21550590;24870909;44308193;46905080;46905081;59089825;91392274;122173191;124130976;131707845;138107320	HMDB:(33850);SuperNatural:(SN00011625 SN00386717 SN00028530 SN00157148 SN00375542 SN00230071 SN00384345 SN00011622 SN00291878 SN00367740 SN00315444 SN00272936 SN00011623 SN00295664 SN00273313 SN00011624 SN00326020 SN00233754 SN00274690 SN00341157);ZINC bio:(ZINC05369365 ZINC05369366 ZINC05369367 ZINC05369368 ZINC31156118);additional;MeSH:(119258 316844 442437 9981176 10114809 122173191 138107320);PubMed;COCONUT:(CNP0162136);KNApSAcK:(8703);Natural Products:(UNPD108364 UNPD15055 UNPD33313 UNPD158321 UNPD1011 UNPD154366 UNPD126931 UNPD161319 UNPD84164 UNPD162960 UNPD173883 UNPD189566 UNPD7589 UNPD222663 UNPD132613 UNPD134384 UNPD24950);PubChem:(119258 316844 442437 9981176 10114809 11968890 16077448 16077449 18448985 21550590 24870909 44308193 46905080 46905081 59089825 91392274 122173191 124130976 131707845 138107320);CHEBI:(27669 38200);PubChem class - bio and metabolites;KEGG:(C17449 C09803);PubChem class - safety and toxic;YMDB:(1639);Training Set	87679358	449.1059	377.67102	488_all_features_Matched_for_GNPS_msLevel2retentionTime377.67102scanNum501	FT0672
47	1	1	1	1	0.4778504677947701	-40.11333686198756	0.9999999999999999	41.318824337667046	C19H20O11	[M - H]-	KPFBMNKCSZQESS	InChI=1S/C19H20O11/c20-9-1-3-10(4-2-9)29-19-17(26)16(25)15(24)13(30-19)7-28-18(27)8-5-11(21)14(23)12(22)6-8/h1-6,13,15-17,19-26H,7H2	6-O-Galloylarbutin	C1=CC(=CC=C1O)OC2C(C(C(C(O2)COC(=O)C3=CC(=C(C(=C3)O)O)O)O)O)O	0.0	3083924;78302504	COCONUT:(CNP0126072);Natural Products:(UNPD155730 UNPD31715 UNPD189468 UNPD201984);PubChem:(3083924 78302504);SuperNatural:(SN00383282 SN00367940 SN00309686);MeSH:(3083924);PubMed	3178566	423.0914	210.9	743_all_features_Matched_for_GNPS_msLevel2retentionTime210.9scanNum773p	FT0592
